TIME,RSSI,LAT,LONG
2019-12-09T12:53:12.543602,154.0,-41.2983166666666667,174.7451333333333333
2019-12-09T12:53:28.678119,153.0,-41.2983166666666667,174.7451333333333333
2019-12-09T12:54:01.397352,154.0,-41.29835,174.7451333333333333
2019-12-09T12:54:17.529640,153.0,-41.29835,174.74495
2019-12-09T12:54:33.674417,153.0,-41.29835,174.74495
2019-12-09T12:55:06.397498,154.0,-41.2983166666666667,174.74495
2019-12-09T12:55:22.531838,155.0,-41.2983166666666667,174.7449833333333333
2019-12-09T12:55:38.684918,152.0,-41.2983166666666667,174.7449833333333333
2019-12-09T12:56:19.578752,152.0,-41.29823333333333335,174.7447666666666667
2019-12-09T12:56:35.587520,153.0,-41.29823333333333335,174.7447666666666667
2019-12-09T13:26:20.527954,153.0,-41.29431666666666667,174.74995
2019-12-09T13:26:36.665788,153.0,-41.29431666666666667,174.74995
2019-12-09T13:27:14.388026,153.0,-41.29425,174.7500333333333333
2019-12-09T13:27:30.538142,155.0,-41.29425,174.7500333333333333
2019-12-09T13:27:46.657744,155.0,-41.29425,174.7500333333333333
2019-12-09T13:28:30.462093,151.0,-41.29423333333333335,174.7500666666666667
2019-12-09T13:29:28.393860,152.0,-41.29423333333333335,174.7501333333333333
2019-12-09T13:29:44.542126,152.0,-41.29423333333333335,174.7501333333333333
2019-12-09T13:30:00.689519,155.0,-41.29423333333333335,174.7501333333333333
2019-12-09T13:30:37.387695,161.0,-41.2942666666666667,174.7500333333333333
2019-12-09T13:30:53.522660,160.0,-41.2942666666666667,174.7500333333333333
2019-12-09T13:31:09.667607,155.0,-41.2942666666666667,174.7500333333333333
2019-12-09T13:31:41.387495,152.0,-41.29413333333333336,174.7506833333333334
2019-12-09T13:31:57.529874,154.0,-41.29413333333333336,174.7506833333333334
2019-12-09T13:33:01.547199,152.0,-41.294,174.75095
2019-12-09T13:34:47.317197,152.0,-41.29386666666666666,174.7509
2019-12-09T13:35:03.461589,152.0,-41.29386666666666666,174.7511
2019-12-09T13:35:19.601554,153.0,-41.29386666666666666,174.7511
2019-12-09T13:35:52.319239,152.0,-41.29351666666666665,174.7511
2019-12-09T13:36:16.589656,152.0,-41.29351666666666665,174.7514333333333333
2019-12-09T13:36:57.311211,154.0,-41.29356666666666664,174.7514333333333333
2019-12-09T13:37:13.493843,151.0,-41.29356666666666664,174.7515833333333334
2019-12-09T13:38:01.314237,151.0,-41.29356666666666664,174.7515833333333334
2019-12-09T13:38:17.498945,151.0,-41.29356666666666664,174.7515833333333334
2019-12-09T13:38:33.663927,151.0,-41.29356666666666664,174.7515833333333334
2019-12-09T13:39:07.315943,152.0,-41.29355,174.7515833333333334
2019-12-09T13:39:23.526959,152.0,-41.29355,174.7516
2019-12-09T13:39:39.712992,151.0,-41.29355,174.7516
2019-12-09T13:40:11.328743,151.0,-41.29351666666666665,174.7516
2019-12-09T13:40:27.525388,151.0,-41.29351666666666665,174.7515
2019-12-09T13:40:43.715221,151.0,-41.29351666666666665,174.7515
2019-12-09T13:42:50.991261,151.0,-41.293,174.7519333333333333
2019-12-09T13:43:34.317484,151.0,-41.2929333333333333,174.7519333333333333
2019-12-09T13:43:50.497868,151.0,-41.2929333333333333,174.7518833333333333
2019-12-09T13:44:06.690953,151.0,-41.2929333333333333,174.7518833333333333
2019-12-09T13:44:40.309383,151.0,-41.29288333333333333,174.7518833333333333
2019-12-09T13:45:12.685492,151.0,-41.29288333333333333,174.752
2019-12-09T13:47:00.396969,152.0,-41.2925333333333333,174.7523833333333333
2019-12-09T13:47:16.583621,152.0,-41.2925333333333333,174.7523833333333333
2019-12-09T13:48:08.291682,154.0,-41.2916,174.7523833333333333
2019-12-09T13:48:24.489782,156.0,-41.2916,174.75275
2019-12-09T13:48:48.791223,152.0,-41.2916,174.75275
2019-12-09T13:50:10.388015,153.0,-41.2913833333333333,174.7532
2019-12-09T13:50:26.590816,156.0,-41.2913833333333333,174.7532
2019-12-09T13:50:42.765112,151.0,-41.2913833333333333,174.7532
2019-12-09T13:51:17.389848,155.0,-41.2911166666666667,174.7534166666666666
2019-12-09T13:51:33.586806,158.0,-41.2911166666666667,174.7534166666666666
2019-12-09T13:51:49.799115,152.0,-41.2911166666666667,174.7534166666666666
2019-12-09T13:52:26.407660,154.0,-41.2911,174.7531833333333333
2019-12-09T13:52:42.578436,151.0,-41.2911,174.7531833333333333
2019-12-09T13:52:58.761175,151.0,-41.2911,174.7531833333333333
2019-12-09T13:53:44.364814,152.0,-41.2911166666666667,174.7533
2019-12-09T13:54:00.554203,151.0,-41.2911166666666667,174.7533
2019-12-09T13:54:16.742557,151.0,-41.2911166666666667,174.7533
2019-12-09T13:55:07.368215,152.0,-41.29105,174.75325
2019-12-09T13:55:23.543812,151.0,-41.29105,174.75325
2019-12-09T13:55:39.713765,152.0,-41.29105,174.75325
2019-12-09T13:56:11.374292,151.0,-41.2911166666666667,174.7532
2019-12-09T13:56:27.554239,154.0,-41.2911166666666667,174.7532
2019-12-09T13:56:43.742407,155.0,-41.2911166666666667,174.7532
2019-12-09T13:57:17.381835,151.0,-41.2911166666666667,174.7531333333333333
2019-12-09T13:57:33.540250,152.0,-41.2911166666666667,174.7531333333333333
2019-12-09T13:57:49.708289,152.0,-41.2911166666666667,174.7531333333333333
2019-12-09T13:58:22.358904,157.0,-41.29115,174.7532
2019-12-09T13:58:38.526413,152.0,-41.29115,174.7532
2019-12-09T13:58:54.684116,151.0,-41.29115,174.7532
2019-12-09T13:59:26.348614,151.0,-41.29096666666666665,174.7532833333333333
2019-12-09T13:59:42.507242,152.0,-41.29096666666666665,174.7532833333333333
2019-12-09T13:59:58.706079,151.0,-41.29096666666666665,174.7532833333333333
2019-12-09T14:00:29.358931,154.0,-41.29108333333333336,174.7532166666666666
2019-12-09T14:00:45.523839,156.0,-41.29108333333333336,174.7532166666666666
2019-12-09T14:01:01.686930,152.0,-41.29108333333333336,174.7532166666666666
2019-12-09T14:01:33.341095,151.0,-41.29113333333333336,174.7531833333333333
2019-12-09T14:01:49.498061,152.0,-41.29113333333333336,174.7531833333333333
2019-12-09T14:02:05.630372,153.0,-41.29113333333333336,174.7531833333333333
2019-12-09T14:02:37.350398,151.0,-41.29145,174.7530666666666667
2019-12-09T14:02:53.492475,151.0,-41.29145,174.7530666666666667
2019-12-09T14:03:33.270548,153.0,-41.29118333333333335,174.7530666666666667
2019-12-09T14:03:49.415667,151.0,-41.29118333333333335,174.7535166666666666
2019-12-09T14:04:05.548587,152.0,-41.29118333333333335,174.7535166666666666
2019-12-09T14:04:38.266763,154.0,-41.29091666666666666,174.7535166666666666
2019-12-09T14:04:54.403187,151.0,-41.29091666666666666,174.7537166666666667
2019-12-09T14:05:10.549081,150.0,-41.29091666666666666,174.7537166666666667
2019-12-09T14:05:43.265301,167.0,-41.2904833333333333,174.7537166666666667
2019-12-09T14:05:59.410500,188.0,-41.2904833333333333,174.7537166666666667
2019-12-09T14:06:15.564029,208.0,-41.2904833333333333,174.7537166666666667
2019-12-09T14:06:47.260038,200.0,-41.2903833333333333,174.7537166666666667
2019-12-09T14:07:03.408197,202.0,-41.2903833333333333,174.7538833333333333
2019-12-09T14:07:19.553150,211.0,-41.2903833333333333,174.7538833333333333
2019-12-09T14:07:52.264653,180.0,-41.29036666666666666,174.7538833333333333
2019-12-09T14:08:08.423206,211.0,-41.29036666666666666,174.7538666666666667
2019-12-09T14:08:24.555161,210.0,-41.29036666666666666,174.7538666666666667
2019-12-09T14:08:56.260271,198.0,-41.2903,174.7538666666666667
